[19jul.2022 18:11:15.555] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 40.1.68, --fml.mcVersion, 1.18.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220404.173914]
[19jul.2022 18:11:15.560] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 9.1.3+9.1.3+main.9b69c82a starting: java version 17 by Private Build
[19jul.2022 18:11:17.914] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/home/nishior/Escritorio/Cubito/Sheloworld/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2314!/ Service=ModLauncher Env=SERVER
[19jul.2022 18:11:19.509] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /home/nishior/Escritorio/Cubito/Sheloworld/libraries/net/minecraftforge/fmlcore/1.18.2-40.1.68/fmlcore-1.18.2-40.1.68.jar is missing mods.toml file
[19jul.2022 18:11:19.545] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /home/nishior/Escritorio/Cubito/Sheloworld/libraries/net/minecraftforge/javafmllanguage/1.18.2-40.1.68/javafmllanguage-1.18.2-40.1.68.jar is missing mods.toml file
[19jul.2022 18:11:19.565] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /home/nishior/Escritorio/Cubito/Sheloworld/libraries/net/minecraftforge/lowcodelanguage/1.18.2-40.1.68/lowcodelanguage-1.18.2-40.1.68.jar is missing mods.toml file
[19jul.2022 18:11:19.569] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /home/nishior/Escritorio/Cubito/Sheloworld/libraries/net/minecraftforge/mclanguage/1.18.2-40.1.68/mclanguage-1.18.2-40.1.68.jar is missing mods.toml file
[19jul.2022 18:11:20.004] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: No dependencies to load found. Skipping!
[19jul.2022 18:11:48.257] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[19jul.2022 20:09:19.746] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
[19jul.2022 20:11:56.676] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 3031ms or 60 ticks behind
[19jul.2022 20:12:18.487] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 6842ms or 136 ticks behind
[19jul.2022 20:12:38.515] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 2020ms or 40 ticks behind
[19jul.2022 20:13:15.976] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 22431ms or 448 ticks behind
[19jul.2022 20:13:45.009] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 7614ms or 152 ticks behind
[19jul.2022 20:14:53.229] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 2034ms or 40 ticks behind
[19jul.2022 20:15:20.990] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
[19jul.2022 20:15:22.200] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 14005ms or 280 ticks behind
[19jul.2022 20:15:41.399] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 2004ms or 40 ticks behind
[19jul.2022 20:20:19.555] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
[19jul.2022 20:25:19.544] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
[19jul.2022 20:26:28.315] [Server thread/INFO] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Joseprens lost connection: Disconnected
[19jul.2022 20:26:28.318] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Joseprens left the game
[19jul.2022 20:30:19.502] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
[19jul.2022 20:35:19.502] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
[19jul.2022 20:40:19.502] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
[19jul.2022 20:45:19.505] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
[19jul.2022 20:50:19.500] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
[19jul.2022 20:55:19.502] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
[19jul.2022 21:00:19.503] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
[19jul.2022 21:05:19.502] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
[19jul.2022 21:07:10.095] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
[19jul.2022 21:07:10.175] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Stopping server
[19jul.2022 21:07:10.176] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving players
[19jul.2022 21:07:10.176] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving worlds
[19jul.2022 21:07:11.140] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving chunks for level 'ServerLevel[world]'/minecraft:overworld
[19jul.2022 21:07:14.198] [Server thread/INFO] [strawgolem/]: Saving strawgolem save data
[19jul.2022 21:07:14.281] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving chunks for level 'ServerLevel[world]'/minecraft:the_nether
[19jul.2022 21:07:14.317] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving chunks for level 'ServerLevel[world]'/minecraft:the_end
[19jul.2022 21:07:14.366] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: ThreadedAnvilChunkStorage (world): All chunks are saved
[19jul.2022 21:07:14.367] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: ThreadedAnvilChunkStorage (DIM-1): All chunks are saved
[19jul.2022 21:07:14.367] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: ThreadedAnvilChunkStorage (DIM1): All chunks are saved
[19jul.2022 21:07:14.367] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: ThreadedAnvilChunkStorage: All dimensions are saved
[19jul.2022 21:07:16.600] [Thread-0/INFO] [Puzzles Lib/]: Reloading server config for easymagic
